"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"315","Shrimps","","315","False","","False","Some nicely cooked shrimp.","/Game/Textures/Items/T_Shrimps.T_Shrimps",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"317","Raw shrimps","","317","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawShrimps.T_RawShrimps",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"319","Anchovies","","319","False","","False","Some nicely cooked anchovies.","/Game/Textures/Items/T_Anchovies.T_Anchovies",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"321","Raw anchovies","","321","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawAnchovies.T_RawAnchovies",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"323","Burnt fish","","323","False","","False","Oops!","/Game/Textures/Items/T_BurntFish.T_BurntFish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"325","Sardine","","325","False","","False","Some nicely cooked sardines.","/Game/Textures/Items/T_Sardine.T_Sardine",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"327","Raw sardine","","327","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawSardine.T_RawSardine",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"329","Salmon","","329","False","","False","Some nicely cooked salmon.","/Game/Textures/Items/T_Salmon.T_Salmon",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"331","Raw salmon","","331","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawSalmon.T_RawSalmon",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"333","Trout","","333","False","","False","Some nicely cooked trout.","/Game/Textures/Items/T_Trout.T_Trout",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"335","Raw trout","","335","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawTrout.T_RawTrout",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"339","Cod","","339","False","","False","Some nicely cooked cod.","/Game/Textures/Items/T_Cod.T_Cod",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"341","Raw cod","","341","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawCod.T_RawCod",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"343","Burnt fish","","343","False","","False","Oops!","/Game/Textures/Items/T_BurntFish.T_BurntFish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"345","Raw herring","","345","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawHerring.T_RawHerring",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"347","Herring","","347","False","","False","Some nicely cooked herring.","/Game/Textures/Items/T_Herring.T_Herring",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"349","Raw pike","","349","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawPike.T_RawPike",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"351","Pike","","351","False","","False","Some nicely cooked pike.","/Game/Textures/Items/T_Pike.T_Pike",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"353","Raw mackerel","","353","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawMackerel.T_RawMackerel",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"355","Mackerel","","355","False","","False","Some nicely cooked mackerel.","/Game/Textures/Items/T_Mackerel.T_Mackerel",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"357","Burnt fish","","357","False","","False","Oops!","/Game/Textures/Items/T_BurntFish.T_BurntFish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"359","Raw tuna","","359","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawTuna.T_RawTuna",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"361","Tuna","","361","False","","False","Wow, this is a big fish.","/Game/Textures/Items/T_Tuna.T_Tuna",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"363","Raw bass","","363","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawBass.T_RawBass",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"365","Bass","","365","False","","False","Wow, this is a big fish.","/Game/Textures/Items/T_Bass.T_Bass",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"367","Burnt fish","","367","False","","False","Oops!","/Game/Textures/Items/T_BurntFish.T_BurntFish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"369","Burnt fish","","369","False","","False","Oops!","/Game/Textures/Items/T_BurntFish.T_BurntFish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"371","Raw swordfish","","371","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawSwordfish.T_RawSwordfish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"373","Swordfish","","373","False","","False","I'd better be careful eating this!","/Game/Textures/Items/T_Swordfish.T_Swordfish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"375","Burnt swordfish","","375","False","","False","Oops!","/Game/Textures/Items/T_BurntSwordfish.T_BurntSwordfish",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"377","Raw lobster","","377","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawLobster.T_RawLobster",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"379","Lobster","","379","False","","False","This looks tricky to eat.","/Game/Textures/Items/T_Lobster.T_Lobster",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"381","Burnt lobster","","381","False","","False","Oops!","/Game/Textures/Items/T_BurntLobster.T_BurntLobster",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"383","Raw shark","","383","False","","False","I should try cooking this.","/Game/Textures/Items/T_RawShark.T_RawShark",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"385","Shark","","385","False","","False","I'd better be careful eating this.","/Game/Textures/Items/T_Shark.T_Shark",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"387","Burnt shark","","387","False","","False","Oops!","/Game/Textures/Items/T_BurntShark.T_BurntShark",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"389","Raw manta ray","","389","False","","False","A rare catch.","/Game/Textures/Items/T_RawMantaRay.T_RawMantaRay",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"391","Manta ray","","391","False","","False","A rare catch.","/Game/Textures/Items/T_MantaRay.T_MantaRay",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"393","Burnt manta ray","","393","False","","False","Oops!","/Game/Textures/Items/T_BurntMantaRay.T_BurntMantaRay",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"395","Raw sea turtle","","395","False","","False","A rare catch.","/Game/Textures/Items/T_RawSeaTurtle.T_RawSeaTurtle",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"397","Sea turtle","","397","False","","False","Tasty!","/Game/Textures/Items/T_SeaTurtle.T_SeaTurtle",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"399","Burnt sea turtle","","399","False","","False","Oops!","/Game/Textures/Items/T_BurntSeaTurtle.T_BurntSeaTurtle",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"401","Seaweed","","401","False","","False","Slightly damp seaweed.","/Game/Textures/Items/T_Seaweed.T_Seaweed",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"403","Edible seaweed","","403","False","","False","Slightly damp seaweed.","/Game/Textures/Items/T_EdibleSeaweed.T_EdibleSeaweed",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"405","Casket","","405","False","","False","I hope there's treasure in it.","/Game/Textures/Items/T_Casket.T_Casket",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"407","Oyster","","407","False","","False","Maybe there are pearls inside?","/Game/Textures/Items/T_Oyster.T_Oyster",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"409","Empty oyster","","409","False","","False","Aww, it's empty.","/Game/Textures/Items/T_EmptyOyster.T_EmptyOyster",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"411","Oyster pearl","","411","False","","False","I could work wonders with a chisel on this pearl.","/Game/Textures/Items/T_OysterPearl.T_OysterPearl",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"413","Oyster pearls","","413","False","","False","I could work wonders with a chisel on these pearls.","/Game/Textures/Items/T_OysterPearls.T_OysterPearls",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"434","Clay","","434","False","","False","Some hard dry clay.","/Game/Textures/Items/T_Clay.T_Clay",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"436","Copper ore","","436","False","","False","This needs refining.","/Game/Textures/Items/T_CopperOre.T_CopperOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"438","Tin ore","","438","False","","False","This needs refining.","/Game/Textures/Items/T_TinOre.T_TinOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"440","Iron ore","","440","False","","False","This needs refining.","/Game/Textures/Items/T_IronOre.T_IronOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"442","Silver ore","","442","False","","False","This needs refining.","/Game/Textures/Items/T_SilverOre.T_SilverOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"444","Gold ore","","444","False","","False","This needs refining.","/Game/Textures/Items/T_GoldOre.T_GoldOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"447","Mithril ore","","447","False","","False","This needs refining.","/Game/Textures/Items/T_MithrilOre.T_MithrilOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"449","Adamantite ore","","449","False","","False","This needs refining.","/Game/Textures/Items/T_AdamantiteOre.T_AdamantiteOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"451","Runite ore","","451","False","","False","This needs refining.","/Game/Textures/Items/T_RuniteOre.T_RuniteOre",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"453","Coal","","453","False","","False","Hmm a non-renewable energy source!","/Game/Textures/Items/T_Coal.T_Coal",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"455","Barcrawl card","","455","False","","False","The official Alfred Grimhand bar crawl card.","/Game/Textures/Items/T_BarcrawlCard.T_BarcrawlCard",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"464","Strange fruit","","464","False","","False","I wonder what this tastes like?","/Game/Textures/Items/T_StrangeFruit.T_StrangeFruit",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"466","Pickaxe handle","","466","False","","False","Useless without the head.","/Game/Textures/Items/T_PickaxeHandle.T_PickaxeHandle",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"468","Broken pickaxe","","468","False","","False","Nurmof can fix this for me.","/Game/Textures/Items/T_BrokenPickaxe.T_BrokenPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"470","Broken pickaxe","","470","False","","False","Nurmof can fix this for me.","/Game/Textures/Items/T_BrokenPickaxe.T_BrokenPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"472","Broken pickaxe","","472","False","","False","Nurmof can fix this for me.","/Game/Textures/Items/T_BrokenPickaxe.T_BrokenPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"474","Broken pickaxe","","474","False","","False","Nurmof can fix this for me.","/Game/Textures/Items/T_BrokenPickaxe.T_BrokenPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"476","Broken pickaxe","","476","False","","False","Nurmof can fix this for me.","/Game/Textures/Items/T_BrokenPickaxe.T_BrokenPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"478","Broken pickaxe","","478","False","","False","Nurmof can fix this for me.","/Game/Textures/Items/T_BrokenPickaxe.T_BrokenPickaxe",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"480","Bronze pick head","","480","False","","False","It's missing a handle.","/Game/Textures/Items/T_BronzePickHead.T_BronzePickHead",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"482","Iron pick head","","482","False","","False","It's missing a handle.","/Game/Textures/Items/T_IronPickHead.T_IronPickHead",""
"---","Name","Mesh","Id","bEquipable","EquipType","bStackable","Examine","Icon","Options"
"484","Steel pick head","","484","False","","False","It's missing a handle.","/Game/Textures/Items/T_SteelPickHead.T_SteelPickHead",""
